"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","11.7","11.0","12.4","11368","Overall","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.2","14.0","16.4","5480","Male","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","8.3","7.4","9.2","5888","Female","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.0","22.0","24.0","11368","Overall","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.2","25.7","28.7","5480","Male","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.9","17.6","20.2","5888","Female","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","65.3","64.2","66.4","11368","Overall","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.6","55.9","59.3","5480","Male","All Ages","All Races","All Grades"
"2015","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","72.9","71.4","74.4","5888","Female","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.8","11.8","13.8","8195","Overall","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","14.8","17.8","3893","Male","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","9.5","8.4","10.6","4302","Female","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.8","21.7","23.9","8195","Overall","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.6","25.9","29.3","3893","Male","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.2","16.8","19.6","4302","Female","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","64.3","63.0","65.6","8195","Overall","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.1","54.1","58.1","3893","Male","All Ages","All Races","All Grades"
"2014","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","72.4","70.7","74.1","4302","Female","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.5","11.6","13.4","10622","Overall","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.1","14.6","17.6","4663","Male","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","9.1","8.1","10.1","5959","Female","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.8","21.7","23.9","10622","Overall","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.8","25.1","28.5","4663","Male","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.0","17.7","20.3","5959","Female","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","64.7","63.4","66.0","10622","Overall","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.1","55.2","59.0","4663","Male","All Ages","All Races","All Grades"
"2013","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","72.0","70.5","73.5","5959","Female","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","12.6","11.8","13.4","14543","Overall","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.2","14.0","16.4","6175","Male","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","10.1","9.2","11.0","8368","Female","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.8","22.8","24.8","14543","Overall","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","26.4","29.4","6175","Male","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.9","18.7","21.1","8368","Female","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","63.6","62.5","64.7","14543","Overall","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.9","55.2","58.6","6175","Male","All Ages","All Races","All Grades"
"2012","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","70.1","68.7","71.5","8368","Female","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.7","13.0","14.4","17985","Overall","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.3","16.0","18.6","7336","Male","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","10.0","9.2","10.8","10649","Female","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.9","23.1","24.7","17985","Overall","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.9","26.6","29.2","7336","Male","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.9","18.9","20.9","10649","Female","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.5","61.5","63.5","17985","Overall","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.8","53.2","56.4","7336","Male","All Ages","All Races","All Grades"
"2011","California","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","70.1","68.9","71.3","10649","Female","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.6","14.5","16.7","12355","Overall","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.1","15.5","18.7","5452","Male","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.2","12.8","15.6","6903","Female","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.6","25.4","27.8","12355","Overall","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.3","28.5","32.1","5452","Male","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.0","21.6","24.4","6903","Female","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.7","56.3","59.1","12355","Overall","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.6","50.5","54.7","5452","Male","All Ages","All Races","All Grades"
"2015","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.8","61.0","64.6","6903","Female","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.7","14.8","16.6","12253","Overall","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.9","15.6","18.2","5387","Male","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","14.6","13.4","15.8","6866","Female","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.5","25.5","27.5","12253","Overall","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","30.3","28.8","31.8","5387","Male","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.8","21.6","24.0","6866","Female","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","57.8","56.7","58.9","12253","Overall","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.9","51.2","54.6","5387","Male","All Ages","All Races","All Grades"
"2014","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","62.6","61.1","64.1","6866","Female","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.7","16.8","18.6","12774","Overall","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.0","17.6","20.4","5549","Male","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.4","15.2","17.6","7225","Female","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.2","25.2","27.2","12774","Overall","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.2","27.7","30.7","5549","Male","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","23.2","22.0","24.4","7225","Female","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.1","55.0","57.2","12774","Overall","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.8","50.1","53.5","5549","Male","All Ages","All Races","All Grades"
"2013","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.4","58.9","61.9","7225","Female","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.7","16.7","18.7","11657","Overall","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.2","17.7","20.7","5055","Male","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","15.0","17.6","6602","Female","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.3","25.3","27.3","11657","Overall","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.8","28.2","31.4","5055","Male","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.9","21.6","24.2","6602","Female","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","56.0","54.8","57.2","11657","Overall","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.0","49.2","52.8","5055","Male","All Ages","All Races","All Grades"
"2012","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.8","59.2","62.4","6602","Female","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.3","17.2","19.4","13516","Overall","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.3","19.6","23.0","5730","Male","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.2","14.0","16.4","7786","Female","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.1","26.0","28.2","13516","Overall","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.5","27.8","31.2","5730","Male","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.8","23.5","26.1","7786","Female","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","54.6","53.3","55.9","13516","Overall","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.2","47.3","51.1","5730","Male","All Ages","All Races","All Grades"
"2011","Colorado","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.1","58.5","61.7","7786","Female","All Ages","All Races","All Grades"
"2015","Connecticut","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","13.5","12.5","14.5","11293","Overall","All Ages","All Races","All Grades"
"2015","Connecticut","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","16.3","14.7","17.9","4806","Male","All Ages","All Races","All Grades"
"2015","Connecticut","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","10.9","9.8","12.0","6487","Female","All Ages","All Races","All Grades"
"2015","Connecticut","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.4","26.3","28.5","11293","Overall","All Ages","All Races","All Grades"
